title,videoId,url,date,category
אחדות עם ישראל - מפגש שאלות ותשובות מס' 2,NMCWNHn4igo,https://www.youtube.com/watch?v=NMCWNHn4igo,2024-06-18,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת נשא נקודה מס' 3,Td4gzxmBBxg,https://www.youtube.com/watch?v=Td4gzxmBBxg,2024-06-19,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 41,pUmAO5dJ03k,https://www.youtube.com/watch?v=pUmAO5dJ03k,2024-06-20,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת נשא נקודה מס' 4,bDn-TzO-Rt4,https://www.youtube.com/watch?v=bDn-TzO-Rt4,2024-06-20,יסודות העבודה מתוך לימוד הדרש
דרש פרשת בהעלותך,owv5UIKRzG0,https://www.youtube.com/watch?v=owv5UIKRzG0,2024-06-23,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת נשא נקודה מס' 6 ו 7,xD3YQDH_hCQ,https://www.youtube.com/watch?v=xD3YQDH_hCQ,2024-06-24,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת נשא נקודה מס' 5,IZuRSCSVyFw,https://www.youtube.com/watch?v=IZuRSCSVyFw,2024-06-24,יסודות העבודה מתוך לימוד הדרש
המאור עיניים - פרשת בהעלותך שיעור מס' 03,lJUAD5KSMPM,https://www.youtube.com/watch?v=lJUAD5KSMPM,2024-06-24,שיעורים כלליים
המאור עיניים - פרשת בהעלותך שיעור מס' 02,Gp06yw69PL8,https://www.youtube.com/watch?v=Gp06yw69PL8,2024-06-24,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 3,fx5pmAvD0dM,https://www.youtube.com/watch?v=fx5pmAvD0dM,2024-06-26,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 2,7I6lXpQxY3Q,https://www.youtube.com/watch?v=7I6lXpQxY3Q,2024-06-26,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 1 - חלק ב,q7eI-eIlxX4,https://www.youtube.com/watch?v=q7eI-eIlxX4,2024-06-26,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 1 - חלק א,NZdrSjODoMI,https://www.youtube.com/watch?v=NZdrSjODoMI,2024-06-26,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 42,6nsvk5p-K3s,https://www.youtube.com/watch?v=6nsvk5p-K3s,2024-06-27,שיעורים כלליים
משמר זוהר ליל שישי- פרשת שלח,Xnjs3hBfG4k,https://www.youtube.com/watch?v=Xnjs3hBfG4k,2024-06-28,שיעורים כלליים
דרש פרשת שלח,Yjdvk8GsPLw,https://www.youtube.com/watch?v=Yjdvk8GsPLw,2024-06-30,שיעורים כלליים
המאור עיניים - פרשת שלח לך שיעור מס' 02,3hC7rbOVuPk,https://www.youtube.com/watch?v=3hC7rbOVuPk,2024-06-30,שיעורים כלליים
המאור עיניים - פרשת שלח לך הבהרות שיעור מס' 01,lIOBITpJIsY,https://www.youtube.com/watch?v=lIOBITpJIsY,2024-06-30,שיעורים כלליים
המאור עיניים - פרשת שלח לך שיעור מס' 01,MNnFvV4JQCw,https://www.youtube.com/watch?v=MNnFvV4JQCw,2024-06-30,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 6 ו 7,SjMMlkfC8CM,https://www.youtube.com/watch?v=SjMMlkfC8CM,2024-07-01,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בהעלותך נקודה מס 5,91w5cdinlGA,https://www.youtube.com/watch?v=91w5cdinlGA,2024-07-01,יסודות העבודה מתוך לימוד הדרש
המאור עיניים - פרשת שלח לך שיעור מס' 03,2dq5fYg7IJc,https://www.youtube.com/watch?v=2dq5fYg7IJc,2024-07-01,שיעורים כלליים
פרשת קרח שיעור מס' 01 - הנתיבות שלום,iOxOSNlzd4s,https://www.youtube.com/watch?v=iOxOSNlzd4s,2024-07-04,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס 4,xPr3FfvCGBw,https://www.youtube.com/watch?v=xPr3FfvCGBw,2024-07-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס 3,fgzAliQHOFQ,https://www.youtube.com/watch?v=fgzAliQHOFQ,2024-07-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס 2,SoMc81TavXI,https://www.youtube.com/watch?v=SoMc81TavXI,2024-07-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס 1,wO2SZwtjNXs,https://www.youtube.com/watch?v=wO2SZwtjNXs,2024-07-04,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 43,0bb7pI1Kc48,https://www.youtube.com/watch?v=0bb7pI1Kc48,2024-07-04,שיעורים כלליים
מפגש ראש חודש תמוז,wYPn-vg_jjc,https://www.youtube.com/watch?v=wYPn-vg_jjc,2024-07-05,שיעורים כלליים
דרש פרשת קרח,njYDDchsOT4,https://www.youtube.com/watch?v=njYDDchsOT4,2024-07-07,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס' 6 ו  7,VlXpjGqekRo,https://www.youtube.com/watch?v=VlXpjGqekRo,2024-07-07,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שלח לך נקודה מס 5,dH3qvf2l0-E,https://www.youtube.com/watch?v=dH3qvf2l0-E,2024-07-07,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 1,wRYzrxhMAHo,https://www.youtube.com/watch?v=wRYzrxhMAHo,2024-07-09,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 2,5ZjJ-C4kfdk,https://www.youtube.com/watch?v=5ZjJ-C4kfdk,2024-07-09,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 44,42fnSw1Qg74,https://www.youtube.com/watch?v=42fnSw1Qg74,2024-07-11,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 4,70C0_CH8Cwc,https://www.youtube.com/watch?v=70C0_CH8Cwc,2024-07-11,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 3,TCVrEObb4rQ,https://www.youtube.com/watch?v=TCVrEObb4rQ,2024-07-11,יסודות העבודה מתוך לימוד הדרש
דרש פרשת חקת,2oyFMTX1ICg,https://www.youtube.com/watch?v=2oyFMTX1ICg,2024-07-14,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 2,g9BHlj7VuF8,https://www.youtube.com/watch?v=g9BHlj7VuF8,2024-07-16,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 1,deP-0kSJvG0,https://www.youtube.com/watch?v=deP-0kSJvG0,2024-07-16,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 6 ו  7,WCnI6FrLaa0,https://www.youtube.com/watch?v=WCnI6FrLaa0,2024-07-16,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת קורח נקודה מס 5,XLQqOU43uyc,https://www.youtube.com/watch?v=XLQqOU43uyc,2024-07-16,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 3,TY8G8AFrdw4,https://www.youtube.com/watch?v=TY8G8AFrdw4,2024-07-17,יסודות העבודה מתוך לימוד הדרש
פרשת בלק שיעור מס' 01 - הנתיבות שלום,6j03aJm09zo,https://www.youtube.com/watch?v=6j03aJm09zo,2024-07-17,שיעורים כלליים
הרב אסף פלג הקדמה לספר הזוהר שיעור 45,hTkvy7CckzM,https://www.youtube.com/watch?v=hTkvy7CckzM,2024-07-18,שיעורים כלליים
פרשת בלק שיעור מס' 03 - הנתיבות שלום,QRLhqcoWYc0,https://www.youtube.com/watch?v=QRLhqcoWYc0,2024-07-18,שיעורים כלליים
פרשת בלק שיעור מס' 02 - הנתיבות שלום,17INTDQgt-0,https://www.youtube.com/watch?v=17INTDQgt-0,2024-07-18,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 4,EQCzyjJhaYM,https://www.youtube.com/watch?v=EQCzyjJhaYM,2024-07-18,יסודות העבודה מתוך לימוד הדרש
דרש פרשת בלק,sX3VwwhSLlM,https://www.youtube.com/watch?v=sX3VwwhSLlM,2024-07-19,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 6 ו 7,wDBE6YFtlPU,https://www.youtube.com/watch?v=wDBE6YFtlPU,2024-07-21,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת חוקת נקודה מס 5,j1NLSU6b1Xc,https://www.youtube.com/watch?v=j1NLSU6b1Xc,2024-07-21,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 2,WFHINhTUbQ0,https://www.youtube.com/watch?v=WFHINhTUbQ0,2024-07-23,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 1,4Ip_K6JGIAM,https://www.youtube.com/watch?v=4Ip_K6JGIAM,2024-07-23,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 3,Qdq4TKuWBUI,https://www.youtube.com/watch?v=Qdq4TKuWBUI,2024-07-24,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 46,aosyOPIenKE,https://www.youtube.com/watch?v=aosyOPIenKE,2024-07-25,שיעורים כלליים
משמר זוהר ליל שישי- פרשת פנחס,jQV0EB5FRPg,https://www.youtube.com/watch?v=jQV0EB5FRPg,2024-07-26,שיעורים כלליים
דרש פרשת פנחס,-kwAvaJh0m0,https://www.youtube.com/watch?v=-kwAvaJh0m0,2024-07-28,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 6 ו 7,Hcmua9IdeCM,https://www.youtube.com/watch?v=Hcmua9IdeCM,2024-07-28,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 5,i8LoaI5wDL0,https://www.youtube.com/watch?v=i8LoaI5wDL0,2024-07-28,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת בלק נקודה מס 4,gExhs36_r5A,https://www.youtube.com/watch?v=gExhs36_r5A,2024-07-28,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 1,boQ5kvsJ2P8,https://www.youtube.com/watch?v=boQ5kvsJ2P8,2024-07-29,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 2,hyX0s-7bLGU,https://www.youtube.com/watch?v=hyX0s-7bLGU,2024-07-30,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 47,pUIxcFr32go,https://www.youtube.com/watch?v=pUIxcFr32go,2024-08-01,שיעורים כלליים
דרש פרשת מטות-מסעי,XZZ3kpIZlzI,https://www.youtube.com/watch?v=XZZ3kpIZlzI,2024-08-04,שיעורים כלליים
המאור עיניים - פרשת פקודי - שיעור מס' 01,2eNWY83meUo,https://www.youtube.com/watch?v=2eNWY83meUo,2024-08-04,שיעורים כלליים
"יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 6, 7, ו-8",2a4u0HUsLqE,https://www.youtube.com/watch?v=2a4u0HUsLqE,2024-08-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 5,jDR7X7WzzwQ,https://www.youtube.com/watch?v=jDR7X7WzzwQ,2024-08-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 4,o7-0KVGep0Q,https://www.youtube.com/watch?v=o7-0KVGep0Q,2024-08-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת פנחס נקודה מס 3,08n1We_jjz0,https://www.youtube.com/watch?v=08n1We_jjz0,2024-08-04,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת מטות מסעי נקודה מס 2,VuLW98VEm9M,https://www.youtube.com/watch?v=VuLW98VEm9M,2024-08-06,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת מטות מסעי נקודה מס 3,6_ej-FkAONM,https://www.youtube.com/watch?v=6_ej-FkAONM,2024-08-07,יסודות העבודה מתוך לימוד הדרש
פרשת מטות מסעי שיעור מס 01 - הנתיבות שלום חלק ב,okPwQ6K7lBg,https://www.youtube.com/watch?v=okPwQ6K7lBg,2024-08-08,שיעורים כלליים
פרשת מטות מסעי שיעור מס 01 - הנתיבות שלום,MbrNP-e81cw,https://www.youtube.com/watch?v=MbrNP-e81cw,2024-08-08,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת מטות מסעי נקודה מס 4,iI2Sn0Dt-dU,https://www.youtube.com/watch?v=iI2Sn0Dt-dU,2024-08-08,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 48,CLTYouReZ_E,https://www.youtube.com/watch?v=CLTYouReZ_E,2024-08-08,שיעורים כלליים
פרשת מטות מסעי שיעור מס 02 - הנתיבות שלום,KwhEDgUNmOA,https://www.youtube.com/watch?v=KwhEDgUNmOA,2024-08-08,שיעורים כלליים
פרשת דברים שבת חזון - הנתיבות שלום,H6UO-ciBpGE,https://www.youtube.com/watch?v=H6UO-ciBpGE,2024-08-11,שיעורים כלליים
פרשת מטות מסעי שיעור מס 03 - הנתיבות שלום,6UPpFwu0TV0,https://www.youtube.com/watch?v=6UPpFwu0TV0,2024-08-11,שיעורים כלליים
דרש פרשת דברים,xQarz0jXVZ8,https://www.youtube.com/watch?v=xQarz0jXVZ8,2024-08-11,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת מטות מסעי נקודה מס 5,O5iIJfEepj8,https://www.youtube.com/watch?v=O5iIJfEepj8,2024-08-11,יסודות העבודה מתוך לימוד הדרש
פרשת מטות מסעי שיעור מס 02 - הנתיבות שלום חלק ב,TdgdvL2k_1I,https://www.youtube.com/watch?v=TdgdvL2k_1I,2024-08-11,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 2,sW2y0fKflK8,https://www.youtube.com/watch?v=sW2y0fKflK8,2024-08-12,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 1 חלק ב,NSrF_W2478k,https://www.youtube.com/watch?v=NSrF_W2478k,2024-08-12,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 1,YCImuZgAW3w,https://www.youtube.com/watch?v=YCImuZgAW3w,2024-08-12,יסודות העבודה מתוך לימוד הדרש
ט' באב- לימוד ופנימיות החורבן,SiYCai-bOWA,https://www.youtube.com/watch?v=SiYCai-bOWA,2024-08-13,שיעורים כלליים
ט' באב- קריאת מגילת איכה,ebDlA5tuS04,https://www.youtube.com/watch?v=ebDlA5tuS04,2024-08-13,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 2 חלק ב,HR9itD636Os,https://www.youtube.com/watch?v=HR9itD636Os,2024-08-14,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 49,4Jkk57do5Uc,https://www.youtube.com/watch?v=4Jkk57do5Uc,2024-08-15,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 4,0n2G86Ud2NM,https://www.youtube.com/watch?v=0n2G86Ud2NM,2024-08-15,יסודות העבודה מתוך לימוד הדרש
משמר זוהר ליל שישי- פרשת ואתחנן-נחמו,ENS-gzFXqPA,https://www.youtube.com/watch?v=ENS-gzFXqPA,2024-08-16,שיעורים כלליים
דרש פרשת ואתחנן,KqZymwPxUT8,https://www.youtube.com/watch?v=KqZymwPxUT8,2024-08-18,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת דברים נקודה מס 5,2aJFOMRqKQY,https://www.youtube.com/watch?v=2aJFOMRqKQY,2024-08-18,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת ואתחנן נקודה מס 1,nKKkVK1a2JQ,https://www.youtube.com/watch?v=nKKkVK1a2JQ,2024-08-20,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 50,2f409ZhLSQU,https://www.youtube.com/watch?v=2f409ZhLSQU,2024-08-22,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ואתחנן נקודה מס 4,EenMqvL0CzI,https://www.youtube.com/watch?v=EenMqvL0CzI,2024-08-22,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת ואתחנן נקודה מס 3,w0sYU7l6z2o,https://www.youtube.com/watch?v=w0sYU7l6z2o,2024-08-22,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת ואתחנן נקודה מס 2,Z0amcJco29w,https://www.youtube.com/watch?v=Z0amcJco29w,2024-08-22,יסודות העבודה מתוך לימוד הדרש
משמר זוהר ליל שישי- פרשת עקב,uSiKZ59wLlw,https://www.youtube.com/watch?v=uSiKZ59wLlw,2024-08-23,שיעורים כלליים
דרש פרשת עקב,CO7j8aNPHoc,https://www.youtube.com/watch?v=CO7j8aNPHoc,2024-08-25,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ואתחנן נקודה מס 5,EURTRCQOF2o,https://www.youtube.com/watch?v=EURTRCQOF2o,2024-08-25,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת עקב נקודה מס 1,Vd5ow5mQhDY,https://www.youtube.com/watch?v=Vd5ow5mQhDY,2024-08-27,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 51,6LA7Ba09IGE,https://www.youtube.com/watch?v=6LA7Ba09IGE,2024-08-29,שיעורים כלליים
דרש פרשת ראה,6xEm12Ccz2g,https://www.youtube.com/watch?v=6xEm12Ccz2g,2024-09-01,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת עקב נקודה מס 3,FUVG9_Dr4a8,https://www.youtube.com/watch?v=FUVG9_Dr4a8,2024-09-01,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת עקב נקודה מס 2,Mn0QJeHtvGk,https://www.youtube.com/watch?v=Mn0QJeHtvGk,2024-09-01,יסודות העבודה מתוך לימוד הדרש
מפגש ראש חודש - חודש אלול,63mYQf_-NTg,https://www.youtube.com/watch?v=63mYQf_-NTg,2024-09-02,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ראה נקודה מס 2,AeSqiSSSCJM,https://www.youtube.com/watch?v=AeSqiSSSCJM,2024-09-03,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת ראה נקודה מס 1,5gaYDFqEwMo,https://www.youtube.com/watch?v=5gaYDFqEwMo,2024-09-03,יסודות העבודה מתוך לימוד הדרש
פרשת ראה שיעור מס 01 - הנתיבות שלום,ddZw075XJ00,https://www.youtube.com/watch?v=ddZw075XJ00,2024-09-03,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ראה נקודה מס 3,PTXF_O8GoNg,https://www.youtube.com/watch?v=PTXF_O8GoNg,2024-09-05,יסודות העבודה מתוך לימוד הדרש
הרב אסף פלג הקדמה לספר הזוהר שיעור 52,M6UdCen8amo,https://www.youtube.com/watch?v=M6UdCen8amo,2024-09-05,שיעורים כלליים
דרש פרשת שופטים,CsiWWX4NSP0,https://www.youtube.com/watch?v=CsiWWX4NSP0,2024-09-08,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ראה נקודה מס 5,VdQrELOk354,https://www.youtube.com/watch?v=VdQrELOk354,2024-09-09,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת ראה נקודה מס 4,5TpeCYAsXdQ,https://www.youtube.com/watch?v=5TpeCYAsXdQ,2024-09-09,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שופטים נקודה מס 2,gKBfr1GnrNA,https://www.youtube.com/watch?v=gKBfr1GnrNA,2024-09-10,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שופטים נקודה מס 1,uXB0OVGuFIc,https://www.youtube.com/watch?v=uXB0OVGuFIc,2024-09-10,יסודות העבודה מתוך לימוד הדרש
פרשת משפטים שיעור מס 01 - הנתיבות שלום,OTs75aJ2G1M,https://www.youtube.com/watch?v=OTs75aJ2G1M,2024-09-10,שיעורים כלליים
הרב אסף פלג פתיחה לחכמת הקבלה שיעור 53,Zvt5iyFiy78,https://www.youtube.com/watch?v=Zvt5iyFiy78,2024-09-12,שיעורים כלליים
דרש פרשת כי תצא,M0Fn5tZlX5w,https://www.youtube.com/watch?v=M0Fn5tZlX5w,2024-09-15,שיעורים כלליים
הרב אסף פלג פתיחה לחכמת הקבלה שיעור 54,3lzwdNQ8BvI,https://www.youtube.com/watch?v=3lzwdNQ8BvI,2024-09-19,שיעורים כלליים
פרשת כי תצא שיעור מס 01 - הנתיבות שלום,tKxjemVd714,https://www.youtube.com/watch?v=tKxjemVd714,2024-09-19,שיעורים כלליים
המאור עיניים  פרשת כי תצא - שיעור מס' 01,YfBmqaQpaF8,https://www.youtube.com/watch?v=YfBmqaQpaF8,2024-09-19,שיעורים כלליים
משמר פרשת כי תבוא,8ZODZTRyjys,https://www.youtube.com/watch?v=8ZODZTRyjys,2024-09-20,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת שופטים נקודה מס 4,jD3yobdqyXY,https://www.youtube.com/watch?v=jD3yobdqyXY,2024-09-22,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת שופטים נקודה מס 3,xHYlxTI0Y0Y,https://www.youtube.com/watch?v=xHYlxTI0Y0Y,2024-09-22,יסודות העבודה מתוך לימוד הדרש
דרש פרשת כי תבוא,6xED3xKWIbc,https://www.youtube.com/watch?v=6xED3xKWIbc,2024-09-22,שיעורים כלליים
פרשת כי תצא שיעור מס 04 - הנתיבות שלום,TnJywILlHgA,https://www.youtube.com/watch?v=TnJywILlHgA,2024-09-24,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת שופטים נקודה מס 5,wo2whjDR018,https://www.youtube.com/watch?v=wo2whjDR018,2024-09-24,יסודות העבודה מתוך לימוד הדרש
פרשת כי תצא  שיעור מס 02 - הנתיבות שלום,OA_PY1eW2mU,https://www.youtube.com/watch?v=OA_PY1eW2mU,2024-09-24,שיעורים כלליים
פרשת כי תצא שיעור מס 03 - הנתיבות שלום,3eJR2DMWkY8,https://www.youtube.com/watch?v=3eJR2DMWkY8,2024-09-24,שיעורים כלליים
לימוד הכנה לראש השנה חלק א',wurP8-a9664,https://www.youtube.com/watch?v=wurP8-a9664,2024-09-24,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת כי תבוא נקודה מס 2,v62_n50zdPw,https://www.youtube.com/watch?v=v62_n50zdPw,2024-09-25,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת כי תבוא נקודה מס 1,yqp-GkrHDd8,https://www.youtube.com/watch?v=yqp-GkrHDd8,2024-09-25,יסודות העבודה מתוך לימוד הדרש
המאור עיניים  פרשת כי תבוא - שיעור מס' 01,Io0hXHNgWiM,https://www.youtube.com/watch?v=Io0hXHNgWiM,2024-09-25,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת כי תצא נקודה מס 3,3DoMrrxKZ_w,https://www.youtube.com/watch?v=3DoMrrxKZ_w,2024-09-25,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת כי תצא נקודה מס 2,LpT0NrLhVa0,https://www.youtube.com/watch?v=LpT0NrLhVa0,2024-09-25,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת כי תצא נקודה מס 1,SiK9fXENNTM,https://www.youtube.com/watch?v=SiK9fXENNTM,2024-09-25,יסודות העבודה מתוך לימוד הדרש
לימוד הכנה לראש השנה חלק ב',ByuccyvtAp4,https://www.youtube.com/watch?v=ByuccyvtAp4,2024-09-26,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת כי תבוא נקודה מס 4,tWgweXW0ATw,https://www.youtube.com/watch?v=tWgweXW0ATw,2024-09-26,יסודות העבודה מתוך לימוד הדרש
יסודות העבודה מתוך לימוד הדרש - פרשת כי תבוא נקודה מס 3,0kbH8RrvKFs,https://www.youtube.com/watch?v=0kbH8RrvKFs,2024-09-26,יסודות העבודה מתוך לימוד הדרש
דרש פרשת ניצבים,Vo2KPER1N0k,https://www.youtube.com/watch?v=Vo2KPER1N0k,2024-09-29,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ניצבים נקודה מס 1,Ef1o9ZQ3obw,https://www.youtube.com/watch?v=Ef1o9ZQ3obw,2024-10-01,יסודות העבודה מתוך לימוד הדרש
לימוד הכנה לראש השנה חלק ג',71ekOKAPJTQ,https://www.youtube.com/watch?v=71ekOKAPJTQ,2024-10-01,שיעורים כלליים
שיעור הכנה א לעשרת ימי תשובה,ipi-r4Jy7R0,https://www.youtube.com/watch?v=ipi-r4Jy7R0,2024-10-06,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - פרשת ניצבים נקודה מס 1,3CJnPLL2zEQ,https://www.youtube.com/watch?v=3CJnPLL2zEQ,2024-10-07,יסודות העבודה מתוך לימוד הדרש
שיעור הכנה ב לעשרת ימי תשובה,rCbeWAZ5cGs,https://www.youtube.com/watch?v=rCbeWAZ5cGs,2024-10-08,שיעורים כלליים
שיעור הכנה ג לעשרת ימי תשובה,77dn7E5DujA,https://www.youtube.com/watch?v=77dn7E5DujA,2024-10-10,שיעורים כלליים
סיכום יום כיפור מהדרש של הרב שיינברגר,mYaDw1AOTA0,https://www.youtube.com/watch?v=mYaDw1AOTA0,2024-10-13,שיעורים כלליים
יסודות העבודה מתוך לימוד הדרש - יום הכיפורים נקודה מס 1,lXq9Rfa7moI,https://www.youtube.com/watch?v=lXq9Rfa7moI,2024-10-15,יסודות העבודה מתוך לימוד הדרש
דרש סוכות,NppGRY-cf9k,https://www.youtube.com/watch?v=NppGRY-cf9k,2024-10-20,שיעורים כלליים
